task,category,difficulty,agent,model,effort,passed,duration_seconds,agent_termination,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,prompt_tokens,total_tokens,cost_usd,list_cost_usd,files_changed,insertions,deletions,face_value,efficiency,points,graders,grader_summaries,run_id
ops-025,ops,5,opencode,minimax/MiniMax-M2.7,,false,6.1,failed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:frame-1.png: expected to exist; frame-5.png: expected to exist; contact-sheet.png: expected to exist; contact-sheet.png: unreadable or missing, cannot check PNG",2026-09-03T222428-ops-025-opencode
ops-025,ops,5,fake,,,false,13.0,completed,,,,,,,,,0,0,0,50,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'NavigationFixture' | file:frame-1.png: expected to exist; frame-5.png: expected to exist; contact-sheet.png: expected to exist; contact-sheet.png: unreadable or missing, cannot check PNG",2026-09-03T082406-ops-025-fake
ops-026,ops,7,solution,,,true,13.1,completed,,,,,,,,,25,358,0,70,0.25,17.5,trajectory=P;build=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:3 file assertion(s) satisfied",2026-09-03T082445-ops-026-solution
ops-026,ops,7,opencode,minimax/MiniMax-M2.7,,false,6.0,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,trajectory:The agent's recorded commands show the work behind the deliverable (1 command(s)) | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:prune-and-update.md: expected to exist; prune-and-update.md: unreadable or missing; prune-and-update.md: unreadable or missing,2026-09-03T222435-ops-026-opencode
ops-026,ops,7,fake,,,false,8.7,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'BuildFixture' | file:prune-and-update.md: expected to exist; prune-and-update.md: unreadable or missing; prune-and-update.md: unreadable or missing",2026-09-03T082435-ops-026-fake
ops-027,ops,3,fake,,,false,0.5,completed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=P;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | file:macos-screen.png: expected to exist; macos-screen.png: unreadable or missing, cannot check PNG; macos-screencapture.md: expected to exist; macos-screencapture.md: unreadable or missing",2026-09-03T082459-ops-027-fake
ops-027,ops,3,solution,,,true,0.4,completed,,,,,,,,,25,358,0,30,0.25,7.5,trajectory=P;file=P,"trajectory:Not applicable to the solution agent, which reaches its result without running the work | file:4 file assertion(s) satisfied",2026-09-03T082500-ops-027-solution
ops-027,ops,3,opencode,minimax/MiniMax-M2.7,,false,0.9,failed,,,,,,,,,0,0,0,30,0.25,0.0,trajectory=F;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /simctl.*(io|screenshot)/, fewer than the 1 required; ran 0 command(s) matching /xcodebuild/, fewer than the 1 required | file:macos-screen.png: expected to exist; macos-screen.png: unreadable or missing, cannot check PNG; macos-screencapture.md: expected to exist; macos-screencapture.md: unreadable or missing",2026-09-03T222441-ops-027-opencode
ops-028,ops,7,opencode,minimax/MiniMax-M2.7,,false,6.9,failed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=F;build=P;xcodeproj=F;file=F,"trajectory:The deliverable is not backed by the run: ran 0 command(s) matching /(xcodebuild|simctl|devicectl|swift )/, fewer than the 1 required | build:xcodebuild build succeeded for scheme 'XCConfigFixture' | xcodeproj:3 of 3 project assertion(s) failed: build setting SWIFT_OPTIMIZATION_LEVEL is '-Onone', expected '-O'; build setting IPHONEOS_DEPLOYMENT_TARGET is '17.0', expected '18.0'; build setting SWIFT_ACTIVE_COMPILATION_CONDITIONS is not set | file:Config/Release.xcconfig: expected diff to include this path",2026-09-03T222442-ops-028-opencode
ops-028,ops,7,fake,,,false,8.2,completed,,,,,,,,,0,0,0,70,0.25,0.0,trajectory=P;build=P;xcodeproj=F;file=F,"trajectory:Not applicable to the fake agent, which reaches its result without running the work | build:xcodebuild build succeeded for scheme 'XCConfigFixture' | xcodeproj:3 of 3 project assertion(s) failed — build setting SWIFT_OPTIMIZATION_LEVEL is '-Onone', expected '-O'; build setting IPHONEOS_DEPLOYMENT_TARGET is '17.0', expected '18.0'; build setting SWIFT_ACTIVE_COMPILATION_CONDITIONS is not set | file:Config/Release.xcconfig: expected diff to include this path",2026-09-03T082501-ops-028-fake
ops-029,ops,6,opencode,minimax/MiniMax-M2.7,,false,0.9,failed,,,,,,,,,0,0,0,60,0.25,0.0,trajectory=F;file=F,"trajectory:The deliverable is not backed by the run: ran tests 0 time(s), fewer than the 1 required; ran 0 command(s) matching /xcodebuild.* test/, fewer than the 1 required | file:test-report.json: expected to exist; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-report.json: unreadable or missing; test-run.log: expected to exist",2026-09-03T222450-ops-029-opencode
project-001,project,1,opencode,minimax/MiniMax-M3,,true,51.9,completed,45221,2220,,,45221,47441,0.0205,0.0162,1,4,0,10,1.00,10.0,build=P,build:xcodebuild build succeeded for scheme 'TargetMembershipFixture',2026-09-01T154228-project-001-opencode
project-002,project,2,opencode,minimax/MiniMax-M2.7,,false,7.7,failed,,,,,,,,,0,0,0,20,0.25,0.0,build=P;xcodeproj=F,build:xcodebuild build succeeded for scheme 'InfoPlistFixture' | xcodeproj:1 of 1 project assertion(s) failed: Info.plist key NSCameraUsageDescription is not set,2026-09-03T222451-project-002-opencode
project-004,project,4,solution,,,true,638.6,completed,,,,,,,,,1,27,0,40,0.25,10.0,build=P;xctest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'SchemeFixture' | xctest:3 executed, 3 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/TariffCalculator.swift: ""static let unitRate = 0.31"" → ""static let unitRate = 0.0"")",2026-09-03T093524-project-004-solution
project-004,project,4,fake,,,false,30.0,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SchemeFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T093451-project-004-fake
project-004,project,4,fake,,,false,76.9,completed,,,,,,,,,0,0,0,40,0.25,0.0,mutation=P;build=P;xctest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/TariffCalculator.swift: ""static let unitRate = 0.31"" → ""static let unitRate = 0.0"") | build:xcodebuild build succeeded for scheme 'SchemeFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T080334-project-004-fake
project-004,project,4,solution,,,false,214.0,completed,,,,,,,,,1,27,0,40,0.25,0.0,mutation=P;build=F;xctest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/TariffCalculator.swift: ""static let unitRate = 0.31"" → ""static let unitRate = 0.0"") | build:xcodebuild build failed (exit 70) for scheme 'SchemeFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T080454-project-004-solution
project-004,project,4,opencode,minimax/MiniMax-M2.7,,false,27.6,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'SchemeFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/TariffCalculator.swift: ""static let unitRate = 0.31"" → ""static let unitRate = 0.0"")",2026-09-03T222459-project-004-opencode
project-005,project,5,opencode,minimax/MiniMax-M2.7,,false,4.3,failed,,,,,,,,,0,0,0,50,0.25,0.0,file=P;build=F,file:1 file assertion(s) satisfied | build:xcodebuild build failed (exit 65) for scheme 'PackageIntegrationFixture',2026-09-03T222530-project-005-opencode
project-005,project,5,fake,,,false,3.5,completed,,,,,,,,,0,0,0,50,0.25,0.0,file=P;build=F,file:1 file assertion(s) satisfied | build:xcodebuild build failed (exit 65) for scheme 'PackageIntegrationFixture',2026-09-03T094607-project-005-fake
project-005,project,5,solution,,,true,6.4,completed,,,,,,,,,1,21,0,50,0.25,12.5,file=P;build=P,file:1 file assertion(s) satisfied | build:xcodebuild build succeeded for scheme 'PackageIntegrationFixture',2026-09-03T094611-project-005-solution
project-006,project,6,solution,,,false,188.9,completed,,,,,,,,,2,50,0,60,0.25,0.0,mutation=P;build=F;xctest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/MultiTargetFixtureApp.swift: "".accessibilityIdentifier(""inc"")"" → "".accessibilityIdentifier(""inc-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'MultiTargetFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T081101-project-006-solution
project-006,project,6,solution,,,false,35.9,completed,,,,,,,,,2,50,0,60,0.25,0.0,build=P;xctest=P;mutation=F,"build:xcodebuild build succeeded for scheme 'MultiTargetFixture' | xctest:2 executed, 2 passed, 0 failed, 0 skipped | mutation:The tests still passed with the app broken (Sources/MultiTargetFixtureApp.swift: "".accessibilityIdentifier(""inc"")"" → "".accessibilityIdentifier(""inc-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T094646-project-006-solution
project-006,project,6,solution,,,true,63.0,completed,,,,,,,,,2,50,0,60,0.25,15.0,build=P;xctest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'MultiTargetFixture' | xctest:2 executed, 2 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Core/Counter.swift: ""public static let startingValue: Int = 0"" → ""public static let startingValue: Int = 99"")",2026-09-03T112450-project-006-solution
project-006,project,6,fake,,,false,26.0,completed,,,,,,,,,0,0,0,60,0.25,0.0,build=F;xctest=F;mutation=P,"build:xcodebuild build failed (exit 65) for scheme 'MultiTargetFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T112420-project-006-fake
project-006,project,6,opencode,minimax/MiniMax-M2.7,,false,28.3,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=F;xctest=F;mutation=P,"build:xcodebuild build failed (exit 65) for scheme 'MultiTargetFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Core/Counter.swift: ""public static let startingValue: Int = 0"" → ""public static let startingValue: Int = 99"")",2026-09-03T222535-project-006-opencode
project-006,project,6,fake,,,false,24.5,completed,,,,,,,,,0,0,0,60,0.25,0.0,build=F;xctest=F;mutation=P,"build:xcodebuild build failed (exit 65) for scheme 'MultiTargetFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T094618-project-006-fake
project-006,project,6,fake,,,false,147.3,completed,,,,,,,,,0,0,0,60,0.25,0.0,mutation=P;build=F;xctest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/MultiTargetFixtureApp.swift: "".accessibilityIdentifier(""inc"")"" → "".accessibilityIdentifier(""inc-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'MultiTargetFixture' | xctest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T080833-project-006-fake
push-001,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.7,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Push001Fixture' | xctest:4 executed, 2 passed, 2 failed, 0 skipped. Failing: BackgroundPushHandlerTests/testAPayloadWeDoNotRecogniseStillAnswers(), BackgroundPushHandlerTests/testARefreshThatFailsStillAnswers()",2026-09-03T225841-push-001-opencode
push-002,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,16.1,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcodeproj=F;file=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Push002Fixture' | xcodeproj:1 of 1 project assertion(s) failed: build setting CODE_SIGN_ENTITLEMENTS is not set | file:1 file assertion(s) satisfied | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: APNsRegistrarTests/testDevelopmentIsNotAssumed(), APNsRegistrarTests/testRegisteringFailsLoudlyWithoutTheEntitlement()",2026-09-03T225857-push-002-opencode
runtime-001,runtime,1,opencode,minimax/MiniMax-M2.7,,false,60.0,failed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xcuitest=F;runtime=P,"build:xcodebuild build succeeded for scheme 'NavigationFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: SettingsNavigationTests/testOpeningSettings() | runtime:Process survived 5s observation window",2026-09-03T222607-runtime-001-opencode
runtime-002,runtime,2,opencode,minimax/MiniMax-M3,,true,85.0,completed,12902,1322,,,12902,14224,0.0098,0.0055,1,17,11,20,1.00,20.0,build=P;xcuitest=P;runtime=P,"build:xcodebuild build succeeded for scheme 'AsyncLoadFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | runtime:Process survived 8s observation window",2026-09-01T154440-runtime-002-opencode
runtime-003,runtime,3,opencode,minimax/MiniMax-M2.7,,false,67.5,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;runtime=P,"build:xcodebuild build succeeded for scheme 'MainThreadFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: FeedLoadTests/testStoriesAppearInTheList() | runtime:Process survived 5s observation window",2026-09-03T222710-runtime-003-opencode
runtime-004,runtime,4,opencode,minimax/MiniMax-M2.7,,false,54.5,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;runtime=P,"build:xcodebuild build succeeded for scheme 'UpdateLoopFixture' | xcuitest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: InventorySummaryTests/testRefreshCountOnlyMovesWhenRefreshing(), InventorySummaryTests/testSummarySettlesOnTheRealTotal() | runtime:Process survived 5s observation window",2026-09-03T222822-runtime-004-opencode
runtime-005,runtime,5,opencode,minimax/MiniMax-M2.7,,false,85.9,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xcuitest=F;runtime=F,"build:xcodebuild build succeeded for scheme 'RelaunchFixture' | xcuitest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: RelaunchTests/testSecondLaunchSurvivesRestoredSelection() | runtime:Process terminated within 5s of launch",2026-09-03T222920-runtime-005-opencode
storekit-001,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,17.1,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xcodeproj=F;xctest=F,"build:xcodebuild build succeeded for scheme 'Storekit001Fixture' | xcodeproj:1 of 1 project assertion(s) failed: built product does not contain 'Products.storekit' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: ProductCatalogTests/testAnEmptyCatalogueIsReportedAsAnOutage()",2026-09-03T225914-storekit-001-opencode
storekit-002,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.9,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Storekit002Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: PurchaseWatcherTests/testComingBackToTheForegroundDoesNotUnlockAgain()",2026-09-03T225932-storekit-002-opencode
swiftdata-001,frameworks,2,opencode,minimax/MiniMax-M2.7,,false,17.3,failed,,,,,,,,,0,0,0,20,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'SwiftDataNotesFixture' | xctest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: NoteStoreTests/testActiveNotesIncludeFreshInserts(), NoteStoreTests/testArchivedNotesAreExcluded()",2026-09-03T223050-swiftdata-001-opencode
swiftdata-002,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,16.4,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'SwiftDataContainerFixture' | xctest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: NotesContainerTests/testNotesSurviveReopeningTheStore()",2026-09-03T223108-swiftdata-002-opencode
swiftdata-003,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata003Fixture' | xctest:4 executed, 1 passed, 3 failed, 0 skipped. Failing: NotePagerTests/testTheLastPageIsShort(), NotePagerTests/testThePagesDoNotOverlap(), NotePagerTests/testTheSecondPageCarriesOnWhereTheFirstStopped()",2026-09-03T225948-swiftdata-003-opencode
swiftdata-004,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata004Fixture' | xctest:1 executed, 0 passed, 1 failed, 0 skipped. Failing: NoteImporterTests/testImportedNotesAreVisibleToTheApp()",2026-09-03T230004-swiftdata-004-opencode
swiftdata-005,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.6,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata005Fixture' | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: NoteEditorTests/testAnEditSurvivesLeavingTheEditor(), NoteEditorTests/testANoteSurvivesLeavingTheEditor()",2026-09-03T230020-swiftdata-005-opencode
swiftdata-006,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.0,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata006Fixture' | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: DatabaseTests/testATagCanBeSavedAndReadBack(), DatabaseTests/testTheStoreKnowsAboutEveryModelTheAppUses()",2026-09-03T230036-swiftdata-006-opencode
swiftdata-007,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.2,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata007Fixture' | xctest:4 executed, 2 passed, 2 failed, 0 skipped. Failing: RecentNotesTests/testAnOldNoteEditedTodayIsRecent(), RecentNotesTests/testTheMostRecentlyEditedComesFirst()",2026-09-03T230052-swiftdata-007-opencode
swiftdata-008,frameworks,7,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,70,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata008Fixture' | xctest:3 executed, 1 passed, 2 failed, 0 skipped. Failing: SyncedNotesTests/testEveryRelationshipIsOptional(), SyncedNotesTests/testNoAttributeIsUnique()",2026-09-03T230107-swiftdata-008-opencode
swiftdata-009,frameworks,3,opencode,minimax/MiniMax-M2.7,,false,15.1,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata009Fixture' | xctest:3 executed, 0 passed, 3 failed, 0 skipped. Failing: NoteTimelineTests/testANoteAddedNowLandsAtTheTop(), NoteTimelineTests/testNewestNoteComesFirst(), NoteTimelineTests/testTheOldestNoteIsLast()",2026-09-03T230123-swiftdata-009-opencode
swiftdata-010,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,16.3,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'Swiftdata010Fixture' | xctest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: DatabaseTests/testEveryScreenSeesTheSameStore(), DatabaseTests/testTheStackVendsOneContainer()",2026-09-03T230139-swiftdata-010-opencode
system-001,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'System001Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: SharedSettingsTests/testTheWidgetCanReadWhatTheAppWrote()",2026-09-03T230156-system-001-opencode
system-002,frameworks,6,opencode,minimax/MiniMax-M2.7,,false,15.0,failed,,,,,,,,,0,0,0,60,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'System002Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: SessionStoreTests/testSigningOutClearsTheToken()",2026-09-03T230212-system-002-opencode
system-003,frameworks,4,opencode,minimax/MiniMax-M2.7,,false,15.3,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'System003Fixture' | xctest:4 executed, 2 passed, 2 failed, 0 skipped. Failing: NoteIndexerTests/testReindexingANoteReplacesItsEntry(), NoteIndexerTests/testTheEntryCanBeTracedBackToItsNote()",2026-09-03T230227-system-003-opencode
system-004,frameworks,5,opencode,minimax/MiniMax-M2.7,,false,15.0,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'System004Fixture' | xctest:3 executed, 2 passed, 1 failed, 0 skipped. Failing: OfflineLibraryTests/testDownloadsAreNotKeptSomewhereTheSystemCanReclaim()",2026-09-03T230243-system-004-opencode
tests-001,tests,1,opencode,minimax/MiniMax-M2.7,,false,16.4,failed,,,,,,,,,0,0,0,10,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'CounterFixture' | xctest:2 executed, 1 passed, 1 failed, 0 skipped. Failing: CounterPersistenceTests/testCountSurvivesStoreRecreation()",2026-09-03T223125-tests-001-opencode
tests-002,tests,2,opencode,minimax/MiniMax-M2.7,,false,15.6,failed,,,,,,,,,0,0,0,20,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'DecodingFixture' | xctest:5 executed, 0 passed, 5 failed, 0 skipped. Failing: FeedDecodingTests/testAllArticlesDecode(), FeedDecodingTests/testArticleWithNullAuthorDecodes(), FeedDecodingTests/testArticleWithoutReadMinutesDecodes(), FeedDecodingTests/testAuthorsDecode(), FeedDecodingTests/testPublishedDatesDecodeCorrectly()",2026-09-03T223142-tests-002-opencode
tests-003,tests,3,opencode,minimax/MiniMax-M3,,true,33.4,completed,9301,1740,,,9301,11041,0.0097,0.0049,1,9,1,30,1.00,30.0,build=P;xctest=P,"build:xcodebuild build succeeded for scheme 'CellReuseFixture' | xctest:2 executed, 2 passed, 0 failed, 0 skipped",2026-09-01T154406-tests-003-opencode
tests-005,tests,5,opencode,minimax/MiniMax-M2.7,,false,15.1,failed,,,,,,,,,0,0,0,50,0.25,0.0,build=P;xctest=F,"build:xcodebuild build succeeded for scheme 'LeakFixture' | xctest:2 executed, 0 passed, 2 failed, 0 skipped. Failing: ProfileLifetimeTests/testDelegateIsNotRetainedByViewModel(), ProfileLifetimeTests/testViewModelDeallocates()",2026-09-03T223158-tests-005-opencode
ui-auto-001,interaction,3,fake,,,false,27.1,completed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CounterFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T094726-ui-auto-001-fake
ui-auto-001,interaction,3,opencode,minimax/MiniMax-M2.7,,false,29.5,failed,,,,,,,,,0,0,0,30,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CounterFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CounterFixtureApp.swift: "".accessibilityIdentifier(""counter-value"")"" → "".accessibilityIdentifier(""counter-value-mutated"")"")",2026-09-03T223214-ui-auto-001-opencode
ui-auto-001,interaction,3,solution,,,true,80.6,completed,,,,,,,,,4,155,3,30,0.25,7.5,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'CounterFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CounterFixtureApp.swift: "".accessibilityIdentifier(""counter-value"")"" → "".accessibilityIdentifier(""counter-value-mutated"")"")",2026-09-03T094758-ui-auto-001-solution
ui-auto-002,interaction,4,fake,,,false,176.5,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T082047-ui-auto-002-fake
ui-auto-002,interaction,4,solution,,,true,76.9,completed,,,,,,,,,3,35,14,40,0.25,10.0,build=P;xcuitest=P;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:1 executed, 1 passed, 0 failed, 0 skipped | mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")"")",2026-09-03T095000-ui-auto-002-solution
ui-auto-002,interaction,4,fake,,,false,33.8,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T094922-ui-auto-002-fake
ui-auto-002,interaction,4,opencode,minimax/MiniMax-M2.7,,false,39.6,failed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=F,"build:xcodebuild build succeeded for scheme 'FormFlowFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped. No tests executed | mutation:The tests still passed with the app broken (Sources/EnrolmentFlowView.swift: "".accessibilityIdentifier(""full-name"")"" → "".accessibilityIdentifier(""full-name-mutated"")""), so they do not assert the behaviour the task asked for",2026-09-03T223247-ui-auto-002-opencode
ui-auto-003,interaction,4,fake,,,false,36.5,completed,,,,,,,,,0,0,0,40,0.25,0.0,build=P;xcuitest=F;mutation=P,"build:xcodebuild build succeeded for scheme 'CartFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed | mutation:Not applicable to the fake agent, which authors no test to challenge",2026-09-03T095121-ui-auto-003-fake
ui-auto-003,interaction,4,fake,,,false,221.1,completed,,,,,,,,,0,0,0,40,0.25,0.0,mutation=P;build=F;xcuitest=F,"mutation:The tests failed against a deliberately broken app, so they test the behaviour they claim (Sources/CartView.swift: "".accessibilityIdentifier(""cart-item-\(index)"")"" → "".accessibilityIdentifier(""cart-item-\(index)-mutated"")"") | build:xcodebuild build failed (exit 70) for scheme 'CartFixture' | xcuitest:0 executed, 0 passed, 0 failed, 0 skipped — no tests executed",2026-09-03T081414-ui-auto-003-fake
